"ID","?CBS LOAN STATUS","ACTUAL DISBURSEMENT DATE","OPPORTUNITY STATUS","ID","APPLICATION STATUS","STATUS"
"0068p000003kKHjAAM","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kKHjAAM","Disbursed","Item Updated"
"0068p000003kOMVAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kOMVAA2","Disbursed","Item Updated"
"0068p000003kKaGAAU","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kKaGAAU","Disbursed","Item Updated"
"0068p000003n7SoAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003n7SoAAI","Disbursed","Item Updated"
"0068p000003n8lDAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003n8lDAAQ","Disbursed","Item Updated"
"0068p000003o3KeAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003o3KeAAI","Disbursed","Item Updated"
"0068p000003q5jGAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003q5jGAAQ","Disbursed","Item Updated"
"0068p000003mGyhAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003mGyhAAE","Disbursed","Item Updated"
"0068p000003pe3HAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pe3HAAQ","Disbursed","Item Updated"
"0068p000003p2iRAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003p2iRAAQ","Disbursed","Item Updated"
"0068p000003p9joAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003p9joAAA","Disbursed","Item Updated"
"0068p000003m875AAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003m875AAA","Disbursed","Item Updated"
"0068p000003oCHCAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oCHCAA2","Disbursed","Item Updated"
"0068p000003nxaGAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003nxaGAAQ","Disbursed","Item Updated"
"0068p000003lF85AAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003lF85AAE","Disbursed","Item Updated"
"0068p000003qXaqAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003qXaqAAE","Disbursed","Item Updated"
"0068p000003nCpsAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003nCpsAAE","Disbursed","Item Updated"
"0068p000003kwU9AAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kwU9AAI","Disbursed","Item Updated"
"0068p000003odAMAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003odAMAAY","Disbursed","Item Updated"
"0068p000003SWvEAAW","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003SWvEAAW","Disbursed","Item Updated"
"0068p000003huePAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003huePAAQ","Disbursed","Item Updated"
"0068p000003m71ZAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003m71ZAAQ","Disbursed","Item Updated"
"0068p000003sSQWAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003sSQWAA2","Disbursed","Item Updated"
"0068p000003pLziAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pLziAAE","Disbursed","Item Updated"
"0068p000003pdMGAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pdMGAAY","Disbursed","Item Updated"
"0068p000003orHWAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003orHWAAY","Disbursed","Item Updated"
"0068p000003or9mAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003or9mAAA","Disbursed","Item Updated"
"0068p000003q4s0AAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003q4s0AAA","Disbursed","Item Updated"
"0068p000003izxFAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003izxFAAQ","Disbursed","Item Updated"
"0068p000003pLAXAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pLAXAA2","Disbursed","Item Updated"
"0068p000003pVHrAAM","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pVHrAAM","Disbursed","Item Updated"
"0068p000003pKGGAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pKGGAA2","Disbursed","Item Updated"
"0068p000003od9OAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003od9OAAQ","Disbursed","Item Updated"
"0068p000003rtp9AAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003rtp9AAA","Disbursed","Item Updated"
"0068p000003oCryAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oCryAAE","Disbursed","Item Updated"
"0068p000003r9iAAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003r9iAAAQ","Disbursed","Item Updated"
"0068p000003quCvAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003quCvAAI","Disbursed","Item Updated"
"0068p000003kMJiAAM","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kMJiAAM","Disbursed","Item Updated"
"0068p000003nqhOAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003nqhOAAQ","Disbursed","Item Updated"
"0068p000003jcOoAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003jcOoAAI","Disbursed","Item Updated"
"0068p000003q2bPAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003q2bPAAQ","Disbursed","Item Updated"
"0068p000003q3pSAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003q3pSAAQ","Disbursed","Item Updated"
"0068p000003ntHwAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003ntHwAAI","Disbursed","Item Updated"
"0068p000003q60uAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003q60uAAA","Disbursed","Item Updated"
"0068p000003syVrAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003syVrAAI","Disbursed","Item Updated"
"0068p000003rMLTAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003rMLTAA2","Disbursed","Item Updated"
"0068p000003mtpDAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003mtpDAAQ","Disbursed","Item Updated"
"0068p000003bsLwAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003bsLwAAI","Disbursed","Item Updated"
"0068p000003rB2rAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003rB2rAAE","Disbursed","Item Updated"
"0068p000003rB3VAAU","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003rB3VAAU","Disbursed","Item Updated"
"0068p000003q1QwAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003q1QwAAI","Disbursed","Item Updated"
"0068p000003oBVwAAM","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oBVwAAM","Disbursed","Item Updated"
"0068p000003oBVxAAM","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oBVxAAM","Disbursed","Item Updated"
"0068p000003mtAaAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003mtAaAAI","Disbursed","Item Updated"
"0068p000003j2rIAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003j2rIAAQ","Disbursed","Item Updated"
"0068p000003j2NTAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003j2NTAAY","Disbursed","Item Updated"
"0068p000003r5ITAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003r5ITAAY","Disbursed","Item Updated"
"0068p000003p9eDAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003p9eDAAQ","Disbursed","Item Updated"
"0068p000003jcGzAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003jcGzAAI","Disbursed","Item Updated"
"0068p000003mtAbAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003mtAbAAI","Disbursed","Item Updated"
"0068p000003omtLAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003omtLAAQ","Disbursed","Item Updated"
"0068p000003pv5DAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pv5DAAQ","Disbursed","Item Updated"
"0068p000003qDbgAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003qDbgAAE","Disbursed","Item Updated"
"0068p000003nM1JAAU","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003nM1JAAU","Disbursed","Item Updated"
"0068p000003mqRIAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003mqRIAAY","Disbursed","Item Updated"
"0068p000003iMj3AAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003iMj3AAE","Disbursed","Item Updated"
"0068p000003oazTAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oazTAAQ","Disbursed","Item Updated"
"0068p000003oWEDAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oWEDAA2","Disbursed","Item Updated"
"0068p000003pZ1vAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pZ1vAAE","Disbursed","Item Updated"
"0068p000003oky4AAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oky4AAA","Disbursed","Item Updated"
"0068p000003oSfdAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oSfdAAE","Disbursed","Item Updated"
"0068p000003pau6AAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pau6AAA","Disbursed","Item Updated"
"0068p000003oDP5AAM","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oDP5AAM","Disbursed","Item Updated"
"0068p000003rnsfAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003rnsfAAA","Disbursed","Item Updated"
"0068p000003qHbLAAU","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003qHbLAAU","Disbursed","Item Updated"
"0068p000003qDucAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003qDucAAE","Disbursed","Item Updated"
"0068p000003qLIIAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003qLIIAA2","Disbursed","Item Updated"
"0068p000003pa6oAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pa6oAAA","Disbursed","Item Updated"
"0068p000003pZ1uAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pZ1uAAE","Disbursed","Item Updated"
"0068p000003pZ1wAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pZ1wAAE","Disbursed","Item Updated"
"0068p000003oE2BAAU","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oE2BAAU","Disbursed","Item Updated"
"0068p000003pb3KAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pb3KAAQ","Disbursed","Item Updated"
"0068p000003ok8vAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003ok8vAAA","Disbursed","Item Updated"
"0068p000003jaTgAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003jaTgAAI","Disbursed","Item Updated"
"0068p000003jYgcAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003jYgcAAE","Disbursed","Item Updated"
"0068p000003jaT6AAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003jaT6AAI","Disbursed","Item Updated"
"0068p000003o9yeAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003o9yeAAA","Disbursed","Item Updated"
"0068p000003ov2YAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003ov2YAAQ","Disbursed","Item Updated"
"0068p000003pZ08AAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pZ08AAE","Disbursed","Item Updated"
"0068p000003omfiAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003omfiAAA","Disbursed","Item Updated"
"0068p000003omhKAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003omhKAAQ","Disbursed","Item Updated"
"0068p000003qbtvAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003qbtvAAA","Disbursed","Item Updated"
"0068p000003syTWAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003syTWAAY","Disbursed","Item Updated"
"0068p000003rT8lAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003rT8lAAE","Disbursed","Item Updated"
"0068p000003rPt7AAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003rPt7AAE","Disbursed","Item Updated"
"0068p000003rPyvAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003rPyvAAE","Disbursed","Item Updated"
"0068p000003lw4eAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003lw4eAAA","Disbursed","Item Updated"
"0068p000003rCYlAAM","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003rCYlAAM","Disbursed","Item Updated"
"0068p000003r4hDAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003r4hDAAQ","Disbursed","Item Updated"
"0068p000003j1pEAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003j1pEAAQ","Disbursed","Item Updated"
"0068p000003sBLuAAM","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003sBLuAAM","Disbursed","Item Updated"
"0068p000003sCZMAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003sCZMAA2","Disbursed","Item Updated"
"0068p000003r3n1AAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003r3n1AAA","Disbursed","Item Updated"
"0068p000003syTZAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003syTZAAY","Disbursed","Item Updated"
"0068p000003sCBqAAM","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003sCBqAAM","Disbursed","Item Updated"
"0068p000003nLpdAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003nLpdAAE","Disbursed","Item Updated"
"0068p000003nLrMAAU","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003nLrMAAU","Disbursed","Item Updated"
"0068p000003nM1KAAU","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003nM1KAAU","Disbursed","Item Updated"
"0068p000003oAGzAAM","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oAGzAAM","Disbursed","Item Updated"
"0068p000003rnrmAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003rnrmAAA","Disbursed","Item Updated"
"0068p000003sHgyAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003sHgyAAE","Disbursed","Item Updated"
"0068p000003o9rpAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003o9rpAAA","Disbursed","Item Updated"
"0068p000003pDzCAAU","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pDzCAAU","Disbursed","Item Updated"
"0068p000003oWECAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oWECAA2","Disbursed","Item Updated"
"0068p000003qr0zAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003qr0zAAA","Disbursed","Item Updated"
"0068p000003kaEKAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kaEKAAY","Disbursed","Item Updated"
"0068p000003kjDWAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kjDWAAY","Disbursed","Item Updated"
"0068p000003k0WMAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003k0WMAAY","Disbursed","Item Updated"
"0068p000003k2h6AAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003k2h6AAA","Disbursed","Item Updated"
"0068p000003kXacAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kXacAAE","Disbursed","Item Updated"
"0068p000003kgVCAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kgVCAAY","Disbursed","Item Updated"
"0068p000003kiXLAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kiXLAAY","Disbursed","Item Updated"
"0068p000003khPNAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003khPNAAY","Disbursed","Item Updated"
"0068p000003phdZAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003phdZAAQ","Disbursed","Item Updated"
"0068p000003oWEBAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oWEBAA2","Disbursed","Item Updated"
"0068p000003j1pFAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003j1pFAAQ","Disbursed","Item Updated"
"0068p000003r9cdAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003r9cdAAA","Disbursed","Item Updated"
"0068p000003oheHAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oheHAAQ","Disbursed","Item Updated"
"0068p000003oiIcAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oiIcAAI","Disbursed","Item Updated"
"0068p000003ph7WAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003ph7WAAQ","Disbursed","Item Updated"
"0068p000003ph7XAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003ph7XAAQ","Disbursed","Item Updated"
"0068p000003pfpyAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pfpyAAA","Disbursed","Item Updated"
"0068p000003pfmaAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pfmaAAA","Disbursed","Item Updated"
"0068p000003ph2kAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003ph2kAAA","Disbursed","Item Updated"
"0068p000003pgxBAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pgxBAAQ","Disbursed","Item Updated"
"0068p000003pzLpAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pzLpAAI","Disbursed","Item Updated"
"0068p000003pzMOAAY","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pzMOAAY","Disbursed","Item Updated"
"0068p000003od9TAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003od9TAAQ","Disbursed","Item Updated"
"0068p000003nNAsAAM","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003nNAsAAM","Disbursed","Item Updated"
"0068p000003o9roAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003o9roAAA","Disbursed","Item Updated"
"0068p000003mm35AAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003mm35AAA","Disbursed","Item Updated"
"0068p000003rB2sAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003rB2sAAE","Disbursed","Item Updated"
"0068p000003j27SAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003j27SAAQ","Disbursed","Item Updated"
"0068p000003hYM0AAM","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003hYM0AAM","Disbursed","Item Updated"
"0068p000003khYjAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003khYjAAI","Disbursed","Item Updated"
"0068p000003qOuyAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003qOuyAAE","Disbursed","Item Updated"
"0068p000003nNbEAAU","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003nNbEAAU","Disbursed","Item Updated"
"0068p000003pgnkAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pgnkAAA","Disbursed","Item Updated"
"0068p000003oWJQAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oWJQAA2","Disbursed","Item Updated"
"0068p000003mlwWAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003mlwWAAQ","Disbursed","Item Updated"
"0068p000003pZREAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pZREAA2","Disbursed","Item Updated"
"0068p000003pgnzAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pgnzAAA","Disbursed","Item Updated"
"0068p000003mGytAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003mGytAAE","Disbursed","Item Updated"
"0068p000003mGyuAAE","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003mGyuAAE","Disbursed","Item Updated"
"0068p000003pz5pAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pz5pAAA","Disbursed","Item Updated"
"0068p000003kwEwAAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kwEwAAI","Disbursed","Item Updated"
"0068p000003pflrAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003pflrAAA","Disbursed","Item Updated"
"0068p000003q2c8AAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003q2c8AAA","Disbursed","Item Updated"
"0068p000003kJGIAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kJGIAA2","Disbursed","Item Updated"
"0068p000003kJGWAA2","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kJGWAA2","Disbursed","Item Updated"
"0068p000003kM1KAAU","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kM1KAAU","Disbursed","Item Updated"
"0068p000003kN2PAAU","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003kN2PAAU","Disbursed","Item Updated"
"0068p000003n6xPAAQ","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003n6xPAAQ","Disbursed","Item Updated"
"0068p000003o3xrAAA","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003o3xrAAA","Disbursed","Item Updated"
"0068p000003oCfJAAU","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003oCfJAAU","Disbursed","Item Updated"
"0068p000003mPV6AAM","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003mPV6AAM","Disbursed","Item Updated"
"0068p000003p2X7AAI","Disbursed","2022-09-20T01:47:59Z","Disbursed","0068p000003p2X7AAI","Disbursed","Item Updated"
