"ID","?CBS LOAN STATUS","ACTUAL DISBURSEMENT DATE","OPPORTUNITY STATUS","ID","APPLICATION STATUS","STATUS"
"0068p000003sCfgAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sCfgAAE","Disbursed","Item Updated"
"0068p000003odrJAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003odrJAAQ","Disbursed","Item Updated"
"0068p000003odjwAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003odjwAAA","Disbursed","Item Updated"
"0068p000003oerJAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003oerJAAQ","Disbursed","Item Updated"
"0068p000003odjxAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003odjxAAA","Disbursed","Item Updated"
"0068p000003odlTAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003odlTAAQ","Disbursed","Item Updated"
"0068p000003oe5lAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003oe5lAAA","Disbursed","Item Updated"
"0068p000003q2y4AAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003q2y4AAA","Disbursed","Item Updated"
"0068p000003qavvAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qavvAAA","Disbursed","Item Updated"
"0068p000003r3QcAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003r3QcAAI","Disbursed","Item Updated"
"0068p000003k2XjAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003k2XjAAI","Disbursed","Item Updated"
"0068p000003k2XiAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003k2XiAAI","Disbursed","Item Updated"
"0068p000003lz9VAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lz9VAAQ","Disbursed","Item Updated"
"0068p000003lRW6AAM","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lRW6AAM","Disbursed","Item Updated"
"0068p000003mZotAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003mZotAAE","Disbursed","Item Updated"
"0068p000003lz9UAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lz9UAAQ","Disbursed","Item Updated"
"0068p000003pUyIAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pUyIAAU","Disbursed","Item Updated"
"0068p000003jBYnAAM","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003jBYnAAM","Disbursed","Item Updated"
"0068p000003qz5QAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qz5QAAQ","Disbursed","Item Updated"
"0068p000003lzArAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lzArAAI","Disbursed","Item Updated"
"0068p000003mXnPAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003mXnPAAU","Disbursed","Item Updated"
"0068p000003mflyAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003mflyAAA","Disbursed","Item Updated"
"0068p000003lxBzAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lxBzAAI","Disbursed","Item Updated"
"0068p000003ojmpAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003ojmpAAA","Disbursed","Item Updated"
"0068p000003ogU5AAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003ogU5AAI","Disbursed","Item Updated"
"0068p000003qLXSAA2","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qLXSAA2","Disbursed","Item Updated"
"0068p000003svBoAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003svBoAAI","Disbursed","Item Updated"
"0068p000003rXrQAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rXrQAAU","Disbursed","Item Updated"
"0068p000003mMANAA2","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003mMANAA2","Disbursed","Item Updated"
"0068p000003o8NnAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003o8NnAAI","Disbursed","Item Updated"
"0068p000003sC2AAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sC2AAAU","Disbursed","Item Updated"
"0068p000003mSXvAAM","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003mSXvAAM","Disbursed","Item Updated"
"0068p000003plvqAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003plvqAAA","Disbursed","Item Updated"
"0068p000003lwjlAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lwjlAAA","Disbursed","Item Updated"
"0068p000003sCgmAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sCgmAAE","Disbursed","Item Updated"
"0068p000003lFe7AAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lFe7AAE","Disbursed","Item Updated"
"0068p000003i1ZcAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003i1ZcAAI","Disbursed","Item Updated"
"0068p000003paPTAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003paPTAAY","Disbursed","Item Updated"
"0068p000003pOjrAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pOjrAAE","Disbursed","Item Updated"
"0068p000003mSaBAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003mSaBAAU","Disbursed","Item Updated"
"0068p000003mSXWAA2","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003mSXWAA2","Disbursed","Item Updated"
"0068p000003l8QbAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003l8QbAAI","Disbursed","Item Updated"
"0068p000003qZ8eAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qZ8eAAE","Disbursed","Item Updated"
"0068p000003mZpcAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003mZpcAAE","Disbursed","Item Updated"
"0068p000003pYAaAAM","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pYAaAAM","Disbursed","Item Updated"
"0068p000003sCfeAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sCfeAAE","Disbursed","Item Updated"
"0068p000003oe5kAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003oe5kAAA","Disbursed","Item Updated"
"0068p000003sHGNAA2","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sHGNAA2","Disbursed","Item Updated"
"0068p000003sFOWAA2","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sFOWAA2","Disbursed","Item Updated"
"0068p000003sFUeAAM","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sFUeAAM","Disbursed","Item Updated"
"0068p000003sGpQAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sGpQAAU","Disbursed","Item Updated"
"0068p000003raITAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003raITAAY","Disbursed","Item Updated"
"0068p000003rlXTAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rlXTAAY","Disbursed","Item Updated"
"0068p000003lnDfAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lnDfAAI","Disbursed","Item Updated"
"0068p000003ldo6AAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003ldo6AAA","Disbursed","Item Updated"
"0068p000003peMKAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003peMKAAY","Disbursed","Item Updated"
"0068p000003pWQqAAM","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pWQqAAM","Disbursed","Item Updated"
"0068p000003pbYuAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pbYuAAI","Disbursed","Item Updated"
"0068p000003lysdAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lysdAAA","Disbursed","Item Updated"
"0068p000003lxyfAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lxyfAAA","Disbursed","Item Updated"
"0068p000003lyQyAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lyQyAAI","Disbursed","Item Updated"
"0068p000003msSvAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003msSvAAI","Disbursed","Item Updated"
"0068p000003pfGBAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pfGBAAY","Disbursed","Item Updated"
"0068p000003lSXAAA2","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lSXAAA2","Disbursed","Item Updated"
"0068p000003qpIcAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qpIcAAI","Disbursed","Item Updated"
"0068p000003sHD9AAM","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sHD9AAM","Disbursed","Item Updated"
"0068p000003mjhuAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003mjhuAAA","Disbursed","Item Updated"
"0068p000003qnheAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qnheAAA","Disbursed","Item Updated"
"0068p000003oAm6AAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003oAm6AAE","Disbursed","Item Updated"
"0068p000003lYjJAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lYjJAAU","Disbursed","Item Updated"
"0068p000003nMC2AAM","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003nMC2AAM","Disbursed","Item Updated"
"0068p000003orarAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003orarAAA","Disbursed","Item Updated"
"0068p000003qjpdAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qjpdAAA","Disbursed","Item Updated"
"0068p000003rCcuAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rCcuAAE","Disbursed","Item Updated"
"0068p000003otzSAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003otzSAAQ","Disbursed","Item Updated"
"0068p000003t4szAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003t4szAAA","Disbursed","Item Updated"
"0068p000003okQYAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003okQYAAY","Disbursed","Item Updated"
"0068p000003miQxAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003miQxAAI","Disbursed","Item Updated"
"0068p000003qI72AAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qI72AAE","Disbursed","Item Updated"
"0068p000003rKXBAA2","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rKXBAA2","Disbursed","Item Updated"
"0068p000003r8MBAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003r8MBAAY","Disbursed","Item Updated"
"0068p000003rh9WAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rh9WAAQ","Disbursed","Item Updated"
"0068p000003st3WAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003st3WAAQ","Disbursed","Item Updated"
"0068p000003qz5RAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qz5RAAQ","Disbursed","Item Updated"
"0068p000003rL5yAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rL5yAAE","Disbursed","Item Updated"
"0068p000003rpwoAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rpwoAAA","Disbursed","Item Updated"
"0068p000003pbTHAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pbTHAAY","Disbursed","Item Updated"
"0068p000003pcWSAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pcWSAAY","Disbursed","Item Updated"
"0068p000003pa9YAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pa9YAAQ","Disbursed","Item Updated"
"0068p000003sGgiAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sGgiAAE","Disbursed","Item Updated"
"0068p000003m2IUAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003m2IUAAY","Disbursed","Item Updated"
"0068p000003rAmyAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rAmyAAE","Disbursed","Item Updated"
"0068p000003qrL4AAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qrL4AAI","Disbursed","Item Updated"
"0068p000003r4UOAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003r4UOAAY","Disbursed","Item Updated"
"0068p000003r0HMAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003r0HMAAY","Disbursed","Item Updated"
"0068p000003rd9yAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rd9yAAA","Disbursed","Item Updated"
"0068p000003jYxEAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003jYxEAAU","Disbursed","Item Updated"
"0068p000003qsaxAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qsaxAAA","Disbursed","Item Updated"
"0068p000003r4TVAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003r4TVAAY","Disbursed","Item Updated"
"0068p000003qwtGAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qwtGAAQ","Disbursed","Item Updated"
"0068p000003jXvZAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003jXvZAAU","Disbursed","Item Updated"
"0068p000003qmapAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qmapAAA","Disbursed","Item Updated"
"0068p000003qsW2AAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qsW2AAI","Disbursed","Item Updated"
"0068p000003q1x7AAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003q1x7AAA","Disbursed","Item Updated"
"0068p000003q5XlAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003q5XlAAI","Disbursed","Item Updated"
"0068p000003rJyIAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rJyIAAU","Disbursed","Item Updated"
"0068p000003pZiLAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pZiLAAU","Disbursed","Item Updated"
"0068p000003rm6LAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rm6LAAQ","Disbursed","Item Updated"
"0068p000003rnB4AAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rnB4AAI","Disbursed","Item Updated"
"0068p000003olpKAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003olpKAAQ","Disbursed","Item Updated"
"0068p000003qcYbAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qcYbAAI","Disbursed","Item Updated"
"0068p000003r49BAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003r49BAAQ","Disbursed","Item Updated"
"0068p000003r4O7AAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003r4O7AAI","Disbursed","Item Updated"
"0068p000003rCeBAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rCeBAAU","Disbursed","Item Updated"
"0068p000003qkzxAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qkzxAAA","Disbursed","Item Updated"
"0068p000003rCrVAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rCrVAAU","Disbursed","Item Updated"
"0068p000003maP5AAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003maP5AAI","Disbursed","Item Updated"
"0068p000003lHhaAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lHhaAAE","Disbursed","Item Updated"
"0068p000003qe89AAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qe89AAA","Disbursed","Item Updated"
"0068p000003pDz7AAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pDz7AAE","Disbursed","Item Updated"
"0068p000003q3FeAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003q3FeAAI","Disbursed","Item Updated"
"0068p000003r9SVAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003r9SVAAY","Disbursed","Item Updated"
"0068p000003qd5qAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qd5qAAA","Disbursed","Item Updated"
"0068p000003qd5pAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qd5pAAA","Disbursed","Item Updated"
"0068p000003pklFAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pklFAAQ","Disbursed","Item Updated"
"0068p000003qW0vAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qW0vAAE","Disbursed","Item Updated"
"0068p000003qVraAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qVraAAE","Disbursed","Item Updated"
"0068p000003sBfzAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sBfzAAE","Disbursed","Item Updated"
"0068p000003qz0IAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qz0IAAQ","Disbursed","Item Updated"
"0068p000003okQ4AAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003okQ4AAI","Disbursed","Item Updated"
"0068p000003odjzAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003odjzAAA","Disbursed","Item Updated"
"0068p000003oe5iAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003oe5iAAA","Disbursed","Item Updated"
"0068p000003oewfAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003oewfAAA","Disbursed","Item Updated"
"0068p000003odrKAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003odrKAAQ","Disbursed","Item Updated"
"0068p000003odjyAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003odjyAAA","Disbursed","Item Updated"
"0068p000003o9G6AAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003o9G6AAI","Disbursed","Item Updated"
"0068p000003q2CMAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003q2CMAAY","Disbursed","Item Updated"
"0068p000003o3KKAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003o3KKAAY","Disbursed","Item Updated"
"0068p000003k2XTAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003k2XTAAY","Disbursed","Item Updated"
"0068p000003l80sAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003l80sAAA","Disbursed","Item Updated"
"0068p000003k2XhAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003k2XhAAI","Disbursed","Item Updated"
"0068p000003phXZAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003phXZAAY","Disbursed","Item Updated"
"0068p000003pTkQAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pTkQAAU","Disbursed","Item Updated"
"0068p000003l9J7AAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003l9J7AAI","Disbursed","Item Updated"
"0068p000003oaYQAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003oaYQAAY","Disbursed","Item Updated"
"0068p000003ln0XAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003ln0XAAQ","Disbursed","Item Updated"
"0068p000003pNwaAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pNwaAAE","Disbursed","Item Updated"
"0068p000003nrlTAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003nrlTAAQ","Disbursed","Item Updated"
"0068p000003ldfkAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003ldfkAAA","Disbursed","Item Updated"
"0068p000003qWmbAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qWmbAAE","Disbursed","Item Updated"
"0068p000003n0BOAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003n0BOAAY","Disbursed","Item Updated"
"0068p000003strtAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003strtAAA","Disbursed","Item Updated"
"0068p000003sCffAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sCffAAE","Disbursed","Item Updated"
"0068p000003pO2OAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pO2OAAU","Disbursed","Item Updated"
"0068p000003lR4NAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lR4NAAU","Disbursed","Item Updated"
"0068p000003qZhyAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qZhyAAE","Disbursed","Item Updated"
"0068p000003sHnvAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sHnvAAE","Disbursed","Item Updated"
"0068p000003sFUfAAM","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sFUfAAM","Disbursed","Item Updated"
"0068p000003rdKTAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rdKTAAY","Disbursed","Item Updated"
"0068p000003rdKSAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rdKSAAY","Disbursed","Item Updated"
"0068p000003rlSTAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rlSTAAY","Disbursed","Item Updated"
"0068p000003rdKRAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rdKRAAY","Disbursed","Item Updated"
"0068p000003legMAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003legMAAQ","Disbursed","Item Updated"
"0068p000003ldfjAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003ldfjAAA","Disbursed","Item Updated"
"0068p000003pXItAAM","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pXItAAM","Disbursed","Item Updated"
"0068p000003pWsRAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pWsRAAU","Disbursed","Item Updated"
"0068p000003m127AAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003m127AAA","Disbursed","Item Updated"
"0068p000003lzKtAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lzKtAAI","Disbursed","Item Updated"
"0068p000003lYjIAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lYjIAAU","Disbursed","Item Updated"
"0068p000003rfhSAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rfhSAAQ","Disbursed","Item Updated"
"0068p000003sBq9AAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sBq9AAE","Disbursed","Item Updated"
"0068p000003oW7yAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003oW7yAAE","Disbursed","Item Updated"
"0068p000003lxWSAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lxWSAAY","Disbursed","Item Updated"
"0068p000003pZCEAA2","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pZCEAA2","Disbursed","Item Updated"
"0068p000003jZlqAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003jZlqAAE","Disbursed","Item Updated"
"0068p000003sM6IAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sM6IAAU","Disbursed","Item Updated"
"0068p000003nNb9AAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003nNb9AAE","Disbursed","Item Updated"
"0068p000003qks5AAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qks5AAA","Disbursed","Item Updated"
"0068p000003okVJAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003okVJAAY","Disbursed","Item Updated"
"0068p000003sL5XAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sL5XAAU","Disbursed","Item Updated"
"0068p000003kzCzAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003kzCzAAI","Disbursed","Item Updated"
"0068p000003rPQkAAM","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rPQkAAM","Disbursed","Item Updated"
"0068p000003pczhAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pczhAAA","Disbursed","Item Updated"
"0068p000003sFMMAA2","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003sFMMAA2","Disbursed","Item Updated"
"0068p000003ojP5AAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003ojP5AAI","Disbursed","Item Updated"
"0068p000003rWkSAAU","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rWkSAAU","Disbursed","Item Updated"
"0068p000003rcedAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rcedAAA","Disbursed","Item Updated"
"0068p000003rfWOAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rfWOAAY","Disbursed","Item Updated"
"0068p000003qz5SAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qz5SAAQ","Disbursed","Item Updated"
"0068p000003rsFBAAY","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003rsFBAAY","Disbursed","Item Updated"
"0068p000003pbqzAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pbqzAAA","Disbursed","Item Updated"
"0068p000003r0uGAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003r0uGAAQ","Disbursed","Item Updated"
"0068p000003qIGnAAM","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003qIGnAAM","Disbursed","Item Updated"
"0068p000003mkCmAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003mkCmAAI","Disbursed","Item Updated"
"0068p000003o9YaAAI","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003o9YaAAI","Disbursed","Item Updated"
"0068p000003pWtmAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pWtmAAE","Disbursed","Item Updated"
"0068p000003lR1mAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lR1mAAE","Disbursed","Item Updated"
"0068p000003lRhrAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lRhrAAE","Disbursed","Item Updated"
"0068p000003n0bUAAQ","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003n0bUAAQ","Disbursed","Item Updated"
"0068p000003pUZlAAM","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pUZlAAM","Disbursed","Item Updated"
"0068p000003pYaaAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003pYaaAAE","Disbursed","Item Updated"
"0068p000003o1iuAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003o1iuAAA","Disbursed","Item Updated"
"0068p000003bFDDAA2","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003bFDDAA2","Disbursed","Item Updated"
"0068p000003lRvjAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003lRvjAAE","Disbursed","Item Updated"
"0068p000003omshAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003omshAAA","Disbursed","Item Updated"
"0068p000003ok2dAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003ok2dAAA","Disbursed","Item Updated"
"0068p000003o2paAAA","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003o2paAAA","Disbursed","Item Updated"
"0068p000003nJqlAAE","Disbursed","2022-09-21T12:44:29Z","Disbursed","0068p000003nJqlAAE","Disbursed","Item Updated"
